Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","276","Germany","5510","Production","22221.01","Whole milk, evaporated","2017","2017","tonnes","376406.71","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22221.01","Whole milk, evaporated","2018","2018","tonnes","401317.62","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22221.01","Whole milk, evaporated","2019","2019","tonnes","384226.62","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22221.01","Whole milk, evaporated","2020","2020","tonnes","386959.81","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1967","1967","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1968","1968","tonnes","960","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1969","1969","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1970","1970","tonnes","960","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1971","1971","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1972","1972","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1973","1973","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1974","1974","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1975","1975","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1976","1976","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1977","1977","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1978","1978","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1979","1979","tonnes","800","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1980","1980","tonnes","7040","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1981","1981","tonnes","10000","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1982","1982","tonnes","15200","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1983","1983","tonnes","26000","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1984","1984","tonnes","26000","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1985","1985","tonnes","17040","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1986","1986","tonnes","15200","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","1987","1987","tonnes","7520","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2010","2010","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2011","2011","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2012","2012","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2013","2013","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2014","2014","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2015","2015","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2016","2016","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2017","2017","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2018","2018","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2019","2019","tonnes","869310","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5510","Production","22230.01","Yoghurt","2020","2020","tonnes","886440","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1961","1961","tonnes","61300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1962","1962","tonnes","62200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1963","1963","tonnes","60346","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1964","1964","tonnes","64500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1965","1965","tonnes","65845","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1966","1966","tonnes","67197","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1967","1967","tonnes","73000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1968","1968","tonnes","78069","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1969","1969","tonnes","77674","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1970","1970","tonnes","72752","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1971","1971","tonnes","75000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1972","1972","tonnes","77043","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1973","1973","tonnes","87000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1974","1974","tonnes","76000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1975","1975","tonnes","85000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1976","1976","tonnes","103000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1977","1977","tonnes","107000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1978","1978","tonnes","132000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1979","1979","tonnes","134000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1980","1980","tonnes","124000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1981","1981","tonnes","125000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1982","1982","tonnes","140000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1983","1983","tonnes","164000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1984","1984","tonnes","171000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1985","1985","tonnes","167000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1986","1986","tonnes","153496","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","22241.01","Butter of cow milk","1987","1987","tonnes","134394","A","Official figure"
